Name,Current price,Change(%),Open,High,Low,Volume,date
ADITXT INC.,2.33,5.91%,2.22,2.45,2.2,"235,120",5/6/2025
ADLAI NORTYE,2.03,0.00%,1.9,2.1,1.9,"1,219",5/6/2025
ADMA BIOLOGICS INC,23.42,-1.22%,23.31,23.57,23.12,"566,429",5/6/2025
ADOBE INC.,384.94,1.02%,376.57,386.52,375.05,"437,848",5/6/2025
ADS-TEC ENERGY PLC,13.3,-1.34%,13.65,13.65,13.22,"19,267",5/6/2025
ADTRAN HOLDINGS INC.,7.79,-1.39%,7.71,7.83,7.66,"244,645",5/6/2025
ADURO CLEAN TECHNOLOGIES INC.,5.48,-0.90%,5.5,5.55,5.4,"10,729",5/6/2025
ADVANCED BIOMED INC.,2.12,2.42%,2.07,2.44,2.07,"199,686",5/6/2025
ADVANCED ENERGY INDUSTRIES,107.9,-1.94%,107.4,108.31,106.7,"37,822",5/6/2025
ADVANCED FLOWER CAPITAL INC.,5.49,-4.02%,5.66,5.7,5.49,"23,522",5/6/2025
ADVANCED MICRO DEVICES INC.,99.14,-1.44%,98.41,100.07,97.44,"13,829,073",5/6/2025
ADVANTAGE SOLUTIONS INC.,1.32,-0.75%,1.29,1.33,1.28,"55,608",5/6/2025
ADVENT TECHNOLOGIES HLD.,3.66,29.79%,2.89,3.9,2.89,"81,664",5/6/2025
ADVERUM BIOTECHNOLOGIES INC.,3.38,-5.85%,3.54,3.58,3.26,"304,031",5/6/2025
AEHR TEST SYSTEMS,8.18,-0.97%,8.1,8.24,8.02,"60,934",5/6/2025
AELUMA INC.,11.17,0.81%,11.14,11.7,10.94,"36,772",5/6/2025
AEMETIS INC,1.27,0.00%,1.28,1.28,1.25,"109,276",5/6/2025
AERIES TECHNOLOGY INC.  ORD.,0.6544,0.00%,0.6545,0.6545,0.6544,563,5/6/2025
AEROVIRONMENT INC.,157.55,-2.72%,160,162,154.39,"83,816",5/6/2025
AERSALE CORP.,6.97,-0.43%,6.95,7.01,6.84,"73,538",5/6/2025
AETHER HOLDINGS INC.,11.35,2.44%,10.88,11.84,10.88,"36,585",5/6/2025
AETHLON MEDICAL INC.,0.38,-0.26%,0.3807,0.4,0.3755,"54,742",5/6/2025
AEVA TECHNOLOGIES INC.,9.05,16.17%,7.62,9.11,7.5,"1,222,468",5/6/2025
AEYE INC.,0.6862,-4.93%,0.72,0.72,0.6601,"112,059",5/6/2025
AFFIMED N.V.,0.8135,-1.43%,0.837,0.872,0.81,"35,253",5/6/2025
AFFINITY BANCSHARES INC.,18.68,1.69%,18.53,18.68,18.38,652,5/6/2025
AFFIRM HOLDINGS INC.,50.95,-2.19%,51.05,51.72,50.4,"1,621,321",5/6/2025
AFYA LTD.,19.07,0.63%,18.8,19.07,18.57,"59,887",5/6/2025
AGAPE ATP CORP.,2.06,-1.44%,2.15,2.2,2.06,"22,648",5/6/2025
AGENUS INC.,3.01,-2.59%,3.08,3.11,2.94,"130,107",5/6/2025
AGILYSYS INC.,76.08,0.07%,74.72,76.33,74.4,"12,293",5/6/2025
AGIOS PHARMACEUTICALS INC.,28.98,-3.30%,29.81,30.02,28.89,"132,744",5/6/2025
AGM GROUP HOLDINGS INC.,0.0855,-3.17%,0.0835,0.094,0.081,"22,574,068",5/6/2025
AGNC INVESTMENT,24.75,0.86%,24.56,24.81,24.56,"2,042",5/6/2025
AGNC INVESTMENT,24.8,-0.64%,24.7,24.9,24.7,"2,700",5/6/2025
AGNC INVESTMENT,8.67,-1.03%,8.7,8.74,8.61,"13,436,362",5/6/2025
AGNC INVESTMENT,25.19,0.16%,25.13,25.2,25.11,"8,930",5/6/2025
AGNC INVESTMENT,25.56,0.20%,25.56,25.62,25.56,"3,321",5/6/2025
AGNC INVESTMENT,24.93,-0.12%,24.95,24.98,24.85,"4,390",5/6/2025
AGORA INC. ADS,3.4,-1.45%,3.44,3.44,3.33,"157,088",5/6/2025
AGRICULTURE & NATURAL SOLUTIONS ACQUISI,10.72,0.00%,10.7,10.73,10.7,"461,426",5/6/2025
AGRICULTURE & NATURAL SOLUTIONS ACQUISI,10.75,0.00%,10.75,10.75,10.75,806,5/6/2025
AGRIFORCE  GROWING SYSTEMS,1.83,-3.68%,1.85,1.93,1.8,"57,847",5/6/2025
AGRIFY CORP.,21.76,-3.16%,21.48,22.72,19.6,"25,529",5/6/2025
AI TRANSPORTATION ACQUISITION CORP,11,0.00%,11,11,11,"2,295",5/6/2025
AI TRANSPORTATION ACQUISITION CORP RIGH,0.15,0.00%,0.15,0.15,0.15,100,5/6/2025
AI TRANSPORTATION ACQUISITION CORP UNIT,11.24,0.00%,11.24,11.24,11.24,100,5/6/2025
AIFEEX NEXUS ACQUISITION,0.26,0.00%,0.26,0.26,0.26,100,5/6/2025
AIFEEX NEXUS ACQUISITION,10.1,0.00%,10.06,10.1,10.06,798,5/6/2025
AIFEEX NEXUS ACQUISITION,10.3,0.68%,10.3,10.3,10.3,600,5/6/2025
AIFU INC. ADS,0.2566,107.77%,0.2351,0.28,0.2,"157,728,142",5/6/2025
AIMEI HEALTH TECHNOLOGY CO. LTD ORD.,10.98,0.00%,11,11.2,10.98,"25,287",5/6/2025
AIMEI HEALTH TECHNOLOGY CO. LTD RIGHT,0.2212,0.00%,0.2212,0.26,0.2212,"2,452",5/6/2025
AIMEI HEALTH TECHNOLOGY CO. LTD UNIT,11.25,0.00%,11.39,11.39,11.21,"1,726",5/6/2025
AINOS INC.,0.5505,0.09%,0.55,0.569,0.5401,"65,033",5/6/2025
AIR T,17.51,1.27%,17.5,17.54,17.33,"2,897",5/6/2025
AIR T INC.,16.1,0.00%,15.91,16.14,15.04,"4,998",5/6/2025
AIR TRANSPORT SERVICES GROUP,22.48,0.00%,22.49,22.49,22.48,"4,657,877",5/6/2025
AIRBNB INC.,123.21,-1.35%,123.14,124.5,122.25,"1,048,354",5/6/2025
AIRGAIN INC.,4.07,-2.86%,4.02,4.07,4.02,600,5/6/2025
AIRJOULE TECHNOLOGIES,4.35,-5.43%,4.55,4.6,4.24,"55,870",5/6/2025
AIRNET TECHNOLOGY INC. ADS,0.8588,4.73%,0.7688,0.8588,0.7688,"132,601",5/6/2025
AIRO GROUP HOLDINGS INC.,-,0.00%,-,-,-,-,5/6/2025
AIRSCULPT TECHNOLOGIES INC.,2.23,-8.23%,2.36,2.38,2.02,"321,121",5/6/2025
AIRSHIP AI HOLDINGS INC,3.86,-5.16%,4,4.07,3.75,"280,296",5/6/2025
AKAMAI TECHNOLOGIES INC.,83.35,0.30%,82.54,83.56,82.18,"158,124",5/6/2025
AKANDA CORP.,1.21,-4.72%,1.21,1.24,1.2,"6,864",5/6/2025
AKARI THERAPEUTICS PLC ADS,1.4,-0.71%,1.44,1.45,1.4,"3,934",5/6/2025
AKEBIA THERAPEUTICS INC.,2.31,-1.28%,2.3,2.34,2.26,"1,221,866",5/6/2025
AKERO THERAPEUTICS INC.,43.41,-3.36%,44,44.62,43.41,"145,748",5/6/2025
AKOYA BIOSCIENCES INC.,1.16,-7.20%,1.21,1.23,1.16,"26,604",5/6/2025
AKSO HEALTH GROUP ADS,1.39,-2.11%,1.4,1.44,1.39,516,5/6/2025
ALARM.COM HOLDINGS INC.,53.37,-0.96%,53.3,53.55,52.91,"23,564",5/6/2025
ALARUM TECHNOLOGIES,6.53,0.93%,6.4,6.68,6.31,"38,081",5/6/2025
ALAUNOS THERAPEUTICS INC.,2.76,-3.16%,2.89,2.89,2.71,"11,559",5/6/2025
ALCHEMY INVESTMENTS ACQUISITION CORP 1,11.67,0.00%,11.53,12.01,11.13,"21,611",5/6/2025
ALCHEMY INVESTMENTS ACQUISITION CORP 1,11.38,0.00%,11.5,12.38,11.31,"8,649",5/6/2025
ALDEL FINANCIAL II INC.,10.21,0.00%,10.21,10.21,10.21,"10,685",5/6/2025
ALDEL FINANCIAL II INC. UNITS,10.29,0.00%,10.29,10.29,10.29,127,5/6/2025
ALDEYRA THERAPEUTICS INC.,2.22,-17.78%,2.41,2.43,2.03,"2,054,327",5/6/2025
ALEANNA INC.,11.16,0.00%,11.2,11.9,11.16,"22,337",5/6/2025
ALECTOR INC.,1.09,-6.03%,1.13,1.13,1.08,"291,519",5/6/2025
ALERUS FINANCIAL,20.95,-0.10%,20.72,21.06,20.6,"13,508",5/6/2025
ALGOMA STEEL GROUP INC.,5.53,-1.95%,5.6,5.61,5.41,"306,993",5/6/2025
ALGORHYTHM HOLDINGS INC.,2.44,0.00%,2.45,2.54,2.41,"21,409",5/6/2025
ALICO INC.,28.95,-1.16%,29.01,29.33,28.77,"9,373",5/6/2025
ALIGN TECHNOLOGY INC.,178.17,0.32%,177.66,182.65,174.03,"402,581",5/6/2025
ALIGNMENT HEALTHCARE INC.,15.65,1.10%,15.46,15.77,15.17,"591,754",5/6/2025
ALIGOS THERAPEUTICS INC.,4.97,-1.58%,5.39,5.39,4.88,"63,231",5/6/2025
ALKAMI TECHNOLOGY INC.,27.86,0.65%,26.99,27.99,26.92,"145,215",5/6/2025
ALKERMES PLC,30.87,-1.69%,31.02,31.26,30.64,"223,675",5/6/2025
ALLAKOS INC.,0.3271,0.06%,0.3262,0.3287,0.3262,"127,689",5/6/2025
ALLARITY THERAPEUTICS INC.,1.05,-0.94%,1.04,1.06,1.01,"192,479",5/6/2025
ALLBIRDS INC.,5.43,0.56%,5.31,5.43,5.3,"6,028",5/6/2025
ALLEGIANT TRAVEL CO.,50.26,-0.34%,49.39,50.97,48.54,"67,108",5/6/2025
ALLEGRO MICROSYSTEMS INC.,18.92,-1.20%,18.45,19.11,18.3,"994,747",5/6/2025
ALLIANCE ENTERTAINMENT HOLDING,2.59,-1.52%,2.55,2.65,2.5,"4,111",5/6/2025
ALLIANCE RESOURCE PARTNERS L.P.,27.05,-0.59%,27.25,27.43,26.95,"247,575",5/6/2025
ALLIANT ENERGY CORP.,61.3,0.51%,60.65,61.53,60.51,"436,419",5/6/2025
ALLIED GAMING & ENTERTAINMENT,1.35,-1.46%,1.34,1.41,1.34,"18,796",5/6/2025
ALLIENT INC.,22,1.20%,21.95,22.15,21.52,"12,947",5/6/2025
ALLOGENE THERAPEUTICS INC.,1.47,-9.26%,1.59,1.59,1.46,"1,133,559",5/6/2025
ALLOT,5.95,1.19%,5.78,5.98,5.61,"80,962",5/6/2025
ALNYLAM PHARMACEUTICALS INC.,273.2,-0.13%,269.89,276.47,267.62,"160,631",5/6/2025
ALPHA AND OMEGA SEMICONDUCTOR,19.74,-2.71%,19.73,19.88,19.25,"35,206",5/6/2025
ALPHA COGNITION INC.,6.6,-2.37%,6.69,6.99,6.5,"30,797",5/6/2025
ALPHA MODUS HOLDINGS INC.,1.47,-1.34%,1.48,1.56,1.42,"35,617",5/6/2025
ALPHA TAU MEDICAL,2.64,1.54%,2.61,2.64,2.6,"8,027",5/6/2025
ALPHA TECHNOLOGY GROUP,25.57,0.00%,25.57,25.57,25.57,964,5/6/2025
ALPHA TEKNOVA INC.,6.23,3.66%,5.95,6.26,5.7,"362,623",5/6/2025
ALPHABET INC. CLASS A,163.88,-0.20%,162.17,164.8,161.19,"4,824,998",5/6/2025
ALPHABET INC. CLASS C,165.8,-0.15%,163.96,166.74,163.13,"3,127,307",5/6/2025
ALPHATEC HOLDINGS INC.,12.05,0.58%,11.74,12.14,11.61,"365,015",5/6/2025
ALPHATIME ACQUISITION CORP,11.62,0.00%,11.71,11.72,11.62,"4,067",5/6/2025
ALPHATIME ACQUISITION CORP RIGHT,0.1495,0.00%,0.1495,0.1495,0.1495,150,5/6/2025
ALPHATIME ACQUISITION CORP UNIT,11.71,0.00%,11.71,11.71,11.71,101,5/6/2025
ALPHAVEST ACQUISITION CORP,11.75,0.69%,11.75,11.75,11.75,200,5/6/2025
ALPHAVEST ACQUISITION CORP RIGHT,0.23,4.55%,0.22,0.23,0.21,"4,000",5/6/2025
ALPHAVEST ACQUISITION CORP UNIT,-,0.00%,-,-,-,-,5/6/2025
ALSET INC.,0.99,0.51%,0.985,0.99,0.98,"3,972",5/6/2025
ALT5 SIGMA CORP.,5.75,-1.03%,5.77,5.88,5.62,"38,701",5/6/2025
ALTERITY THERAPEUTICS,4.16,-4.37%,4.2,4.2,4,"60,997",5/6/2025
ALTI GLOBAL INC.,3.16,-0.63%,3.1,3.19,3.1,"4,175",5/6/2025
ALTIMMUNE INC.,5.17,-4.79%,5.36,5.37,5.09,"995,310",5/6/2025
ALTISOURCE PORTFOLIO SOLUTIONS S.A.,0.92,-1.85%,0.965,0.965,0.9,"46,867",5/6/2025
ALTO INGREDIENTS INC.,0.859,-2.39%,0.9,0.9,0.8413,"132,976",5/6/2025
ALUMIS INC.,4.2,-4.55%,4.34,4.55,4.15,"93,827",5/6/2025
ALVOTECH,8.19,-1.68%,8.21,8.4,8.02,"22,520",5/6/2025
ALX ONCOLOGY HLD.,0.51,-7.27%,0.531,0.5314,0.5064,"90,194",5/6/2025
ALZAMEND NEURO INC.,0.6652,-2.18%,0.699,0.699,0.6389,"53,599",5/6/2025
AMALGAMATED FINANCIAL,29.33,-0.81%,28.91,29.59,28.31,"43,866",5/6/2025
AMARIN CORP.,10.65,0.47%,10.53,10.77,10.19,"55,083",5/6/2025
AMAZON.COM INC.,186.45,0.05%,184.57,187.93,183.85,"9,296,544",5/6/2025
AMBARELLA INC.,49.85,-0.58%,48.81,50.08,48.55,"48,979",5/6/2025
AMBER INTERNATIONAL HOLDING,9.99,-0.79%,10,10.01,9.88,"3,969",5/6/2025
AMC NETWORKS INC.,6.33,1.12%,6.19,6.42,6.1,"130,849",5/6/2025
AMDOCS LTD.,90.14,0.52%,88.95,90.35,88.95,"105,423",5/6/2025
AMEDISYS INC,96.26,0.01%,96,96.92,95.96,"125,301",5/6/2025
AMERICA S CAR-MART INC.,48.04,-0.02%,47.96,48.06,47.22,"2,543",5/6/2025
AMERICAN AIRLINES GROUP INC.,10.52,-1.31%,10.43,10.59,10.38,"33,169,073",5/6/2025
AMERICAN BATTERY TECHNOLOGY CO.,1.42,-5.33%,1.47,1.49,1.38,"720,459",5/6/2025
AMERICAN COASTAL INSURANCE,11.65,-0.17%,11.6,11.69,11.48,"14,595",5/6/2025
AMERICAN ELECTRIC POWER CO.,108,0.52%,108.24,109.03,107,"667,379",5/6/2025
AMERICAN OUTDOOR BRANDS INC.,11.43,-1.72%,11.4,11.6,11.24,"9,391",5/6/2025
AMERICAN PUBLIC EDUCATION INC.,25.06,0.52%,24.51,25.24,24.41,"12,505",5/6/2025
AMERICAN REBEL HLD.,3.13,6.83%,3.88,4.1,2.99,"12,909,295",5/6/2025
AMERICAN RESOURCES,0.7362,-4.59%,0.76,0.77,0.72,"713,730",5/6/2025
AMERICAN SUPERCONDUCTOR,20.8,1.07%,20.13,21,20.13,"96,607",5/6/2025
AMERICAN WOODMARK,59.22,-0.65%,58.67,59.45,58.54,"8,734",5/6/2025
AMERISAFE INC.,47.34,1.74%,46.48,47.76,46.48,"46,444",5/6/2025
AMERISERV FINANCIAL INC.,2.4,-1.23%,2.4,2.4,2.35,923,5/6/2025
AMES NATIONAL CORP.,16.97,-0.18%,16.97,17.11,16.97,534,5/6/2025
AMESITE INC.,2.14,-1.83%,2.11,2.14,2.1,"5,700",5/6/2025
AMGEN INC.,272.15,-2.82%,277.09,277.61,271.28,"737,973",5/6/2025
AMICUS THERAPEUTICS INC.,6.41,-1.84%,6.5,6.59,6.32,"1,137,403",5/6/2025
AMKOR TECHNOLOGY INC.,17.53,-1.35%,17.42,17.66,17.26,"330,304",5/6/2025
AMMO (OUTDOOR HOLDING CO.),22.7,4.37%,21.82,22.74,21.82,"5,536",5/6/2025
AMMO INC. (OUTDOOR HOLDING CO.),1.97,-1.50%,1.96,1.99,1.93,"138,299",5/6/2025
AMNEAL PHARMACEUTICALS INC.,7.41,-1.72%,7.45,7.56,7.38,"422,001",5/6/2025
AMPHASTAR PHARMACEUTICALS INC.,24.61,-2.03%,24.95,25.04,24.37,"129,531",5/6/2025
AMPLITECH GROUP INC.,1.9,-0.52%,1.91,1.93,1.85,"56,997",5/6/2025
AMPLITUDE INC.,9.44,0.21%,9.2,9.51,9.13,"181,712",5/6/2025
AMTECH SYSTEMS INC.,3.35,-0.89%,3.38,3.42,3.35,"33,921",5/6/2025
AMYLYX PHARMACEUTICALS INC.,5.11,-0.78%,5.1,5.24,4.99,"259,138",5/6/2025
AN2 THERAPEUTICS INC.,1.14,-5.00%,1.16,1.18,1.08,"288,431",5/6/2025
ANALOG DEVICES INC.,195.96,-0.89%,194.89,197.4,194.26,"331,734",5/6/2025
ANAPTYSBIO INC.,20.94,1.01%,21.2,21.52,20.61,"139,150",5/6/2025
ANAVEX LIFE SCIENCES,8.46,-5.05%,8.69,8.79,8.42,"330,653",5/6/2025
ANBIO BIOTECHNOLOGY,6.46,2.38%,6.25,6.64,6.24,"9,381",5/6/2025
ANDRETTI ACQUISITION,10.23,0.00%,10.25,10.25,10.23,"2,100",5/6/2025
ANDRETTI ACQUISITION,10.39,0.00%,10.3,10.39,10.29,"1,036",5/6/2025
ANEBULO PHARMACEUTICALS INC.,1.11,-3.48%,1.15,1.15,1.1,300,5/6/2025
ANGHAMI INC.,0.6,0.00%,0.6007,0.6007,0.585,"2,961",5/6/2025
ANGI INC.,11.2,0.00%,11.16,11.28,10.88,"421,031",5/6/2025
ANGIODYNAMICS INC.,8.76,-2.88%,8.95,8.95,8.66,"133,636",5/6/2025
ANI PHARMACEUTICALS INC.,71.84,-0.99%,72,73.5,71.62,"47,621",5/6/2025
ANIKA THERAPEUTICS INC.,14.17,-2.21%,14.3,14.72,13.91,"29,289",5/6/2025
ANIXA BIOSCIENCES INC.,2.77,-1.42%,2.74,2.84,2.65,"15,062",5/6/2025
ANNEXON INC.,1.74,-3.87%,1.77,1.79,1.71,"340,955",5/6/2025
ANSYS INC.,323.35,-0.47%,321.03,324.19,320.01,"72,597",5/6/2025
ANTELOPE ENTERPRISE HLD.,2.55,-0.39%,2.56,2.6,2.5,"23,027",5/6/2025
ANTERIS TECHNOLOGIES GLOBAL,4.12,0.98%,4.03,4.18,3.85,"31,041",5/6/2025
ANTERIX INC.,29.32,-0.54%,29.14,29.44,28.97,"8,829",5/6/2025
APA CORP.,15.92,2.71%,15.66,16.04,15.64,"2,007,046",5/6/2025
APELLIS PHARMACEUTICALS INC.,19.83,-0.75%,19.76,20.18,19.4,"676,991",5/6/2025
APOGEE ENTERPRISES INC.,39.78,-0.50%,39.49,40,39.35,"16,859",5/6/2025
APOGEE THERAPEUTICS INC.,37.54,-4.70%,38.61,39.26,37.16,"109,073",5/6/2025
APOLLOMICS INC.,6.09,0.00%,6.34,6.34,5.9,"16,158",5/6/2025
APPFOLIO INC.,215.06,0.34%,211,215.14,210.11,"15,661",5/6/2025
APPIAN CORP.,30.91,-0.26%,30.56,31.09,30.35,"86,111",5/6/2025
APPLE INC.,199.18,0.15%,198.21,200.65,197.02,"15,900,233",5/6/2025
APPLIED DIGITAL,5.08,-1.74%,5.08,5.19,4.99,"11,066,572",5/6/2025
APPLIED DNA SCIENCES INC.,0.8678,-2.27%,0.8899,0.8899,0.85,"56,731",5/6/2025
APPLIED MATERIALS INC.,153.28,-0.86%,152,154.48,151.9,"728,532",5/6/2025
APPLIED OPTOELECTRONICS INC.,13.88,-3.88%,13.8,14.25,13.41,"857,944",5/6/2025
APPLIED THERAPEUTICS INC.,0.3989,-8.28%,0.4349,0.4349,0.3921,"912,752",5/6/2025
APPLOVIN CORP.,301.89,0.02%,294.64,304.3,290.96,"1,583,730",5/6/2025
APPTECH PAYMENTS,0.2444,-4.23%,0.244,0.2547,0.2401,"76,230",5/6/2025
APREA THERAPEUTICS INC.,1.74,-0.57%,1.75,1.75,1.67,"14,703",5/6/2025
APTEVO THERAPEUTICS INC.,0.41,-6.82%,0.4245,0.4245,0.3999,"251,932",5/6/2025
APTORUM GROUP LTD.,0.9021,4.90%,0.86,0.917,0.86,"7,161",5/6/2025
APYX MEDICAL CORP.,1.15,-0.86%,1.15,1.21,1.09,"7,386",5/6/2025
AQUA METALS INC.,1.16,-1.69%,1.19,1.22,1.15,"18,144",5/6/2025
AQUABOUNTY TECHNOLOGIES INC.,0.7687,20.11%,0.6805,0.79,0.631,"1,188,783",5/6/2025
AQUESTIVE THERAPEUTICS INC.,2.69,-4.95%,2.81,2.81,2.68,"405,386",5/6/2025
ARB IOT GROUP LTD.,0.6751,-0.72%,0.671,0.69,0.671,"17,366",5/6/2025
ARBE ROBOTICS,1.34,-4.96%,1.39,1.4,1.32,"766,488",5/6/2025
ARBUTUS BIOPHARMA,3.43,-2.28%,3.47,3.49,3.39,"186,449",5/6/2025
ARCADIA BIOSCIENCES INC.,4.2,8.53%,3.95,4.21,3.95,"6,230",5/6/2025
ARCBEST CORP.,59.21,-2.87%,59.66,60.38,58.96,"38,440",5/6/2025
ARCELLX INC.,62.1,-3.94%,64.15,64.71,61.78,"233,181",5/6/2025
ARCH CAPITAL GROUP,20.54,0.34%,20.49,20.57,20.49,"5,820",5/6/2025
ARCH CAPITAL GROUP,93.11,0.57%,92.4,93.43,91.54,"147,999",5/6/2025
ARCH CAPITAL GROUP,16.96,0.18%,16.93,17.08,16.88,"5,998",5/6/2025
